Страна чудес,Фантастика,Драма,Альтернативная реальность,Новинки (2020–2025),5.9
Штамм Андромеда,Фантастика,Триллер,Космическая,Классика (до 2000 года),7.4
Звездный путь 7: Поколения,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.2
Вторжение: Битва за рай,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),3.9
Инопланетянин,Фантастика,Семейный,Космическая,Классика (до 2000 года),8.2
Экзистенция,Фантастика,Триллер,Альтернативная реальность,Новинки (2020–2025),6.3
Москва — Кассиопея,Фантастика,Приключения,Космическая,Классика (до 2000 года),7.6
Земля будущего,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.6
Мы из будущего,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.9
Жизнь за гранью,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),6.3
Гонка на вымирание,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),5.9
Анон,Фантастика,Триллер,Киберпанк,Современное кино (2000–2020),5.9
Районы,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),8.0
Навсикая из долины ветров,Фантастика,Приключения,Постапокалипсис,Классика (до 2000 года),8.2
Кома,Фантастика,Боевик (Экшен),Альтернативная реальность,Новинки (2020–2025),6.3
Последняя любовь на Земле,Фантастика,Мелодрама,Постапокалипсис,Новинки (2020–2025),6.7
Обитель зла: Последняя глава,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),5.6
Пришельцы 2: Коридоры времени,Фантастика,Ужасы,Космическая,Классика (до 2000 года),5.3
Падение Луны,Фантастика,Боевик (Экшен),Космическая,Новинки (2020–2025),4.6
Звездные врата,Фантастика,Приключения,Космическая,Классика (до 2000 года),7.5
Трудно быть Богом,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),6.7
Искатель воды,Фантастика,Боевик (Экшен),Постапокалипсис,Классика (до 2000 года),6.2
Пятое измерение,Фантастика,Триллер,Альтернативная реальность,Новинки (2020–2025),5.9
Аннигиляция,Фантастика,Ужасы,Постапокалипсис,Современное кино (2000–2020),7.1
Фантастическая любовь и где ее найти,Фантастика,Мелодрама,Альтернативная реальность,Новинки (2020–2025),6.2
Финч,Фантастика,Драма,Постапокалипсис,Новинки (2020–2025),6.7
Андроид-полицейский,Фантастика,Боевик (Экшен),Киберпанк,Классика (до 2000 года),7.8
Книга Илая,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.9
Терминатор 2: судный день,Фантастика,Боевик (Экшен),Постапокалипсис,Классика (до 2000 года),8.6
Четвертое желание,Фантастика,Мелодрама,Альтернативная реальность,Новинки (2020–2025),6.3
Звездная карта,Фантастика,Приключения,Космическая,Новинки (2020–2025),6.7
Лайф,Фантастика,Ужасы,Космическая,Современное кино (2000–2020),6.7
Патруль времени,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),5.7
Газонокосильщик,Фантастика,Ужасы,Киберпанк,Классика (до 2000 года),6.3
Ловушка времени,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.4
Снежный пирог,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.2
ARQ,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),6.2
Титан: После гибели Земли,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.8
Господин Никто,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),7.7
Последний романтик планеты Земля,Фантастика,Мелодрама,Альтернативная реальность,Новинки (2020–2025),6.7
Невидимки,Фантастика,Боевик (Экшен),Альтернативная реальность,Новинки (2020–2025),6.1
Вне времени,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.7
Особое мнение,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.6
Сквозь горизонт,Фантастика,Ужасы,Космическая,Классика (до 2000 года),6.9
Довод,Фантастика,Боевик (Экшен),Альтернативная реальность,Новинки (2020–2025),7.4
Авалон,Фантастика,Боевик (Экшен),Киберпанк,Современное кино (2000–2020),6.9
После Чернобыля,Фантастика,Драма,Постапокалипсис,Новинки (2020–2025),5.3
Исходный код,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.8
Девять,Фантастика,Приключения,Постапокалипсис,Современное кино (2000–2020),6.9
Петля,Фантастика,Семейный,Альтернативная реальность,Новинки (2020–2025),7.4
Превосходство,Фантастика,Триллер,Киберпанк,Современное кино (2000–2020),6.2
Луна 2112,Фантастика,Драма,Космическая,Современное кино (2000–2020),5.9
Пробуждение,Фантастика,Драма,Постапокалипсис,Новинки (2020–2025),5.9
Бегущая в лабиринте,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.3
Сфера,Фантастика,Триллер,Альтернативная реальность,Классика (до 2000 года),6.6
Атака Юрского периода,Фантастика,Ужасы,Постапокалипсис,Современное кино (2000–2020),2.3
Ремнант: все еще вижу тебя,Фантастика,Мелодрама,Постапокалипсис,Современное кино (2000–2020),6.1
Грань времени,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),8.0
Люди в черном,Фантастика,Комедия,Космическая,Классика (до 2000 года),7.7
День Доктора,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),8.7
Элизиум: Рай не на Земле,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.2
Звездный рубеж,Фантастика,Боевик (Экшен),Космическая,Новинки (2020–2025),6.4
Разлом,Фантастика,Триллер,Постапокалипсис,Классика (до 2000 года),6.6
Обратимая реальность,Фантастика,Триллер,Альтернативная реальность,Новинки (2020–2025),6.1
Странные дни,Фантастика,Триллер,Киберпанк,Классика (до 2000 года),7.1
Звездный десант: Вторжение,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.7
Мир Юрского периода: Господство,Фантастика,Приключения,Постапокалипсис,Новинки (2020–2025),5.9
Из машины,Фантастика,Триллер,Киберпанк,Современное кино (2000–2020),7.8
Искусственный интеллект,Фантастика,Драма,Киберпанк,Современное кино (2000–2020),7.3
Скрижали судьбы,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.4
2012,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.7
Машина времени,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.6
М-Агент,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.7
Фейерверк,Фантастика,Мелодрама,Альтернативная реальность,Современное кино (2000–2020),7.4
Случайный доступ,Фантастика,Боевик (Экшен),Киберпанк,Классика (до 2000 года),6.9
Мир будущего,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.6
Терминатор 3: Восстание машин,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.6
Хроники Риддика,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.9
Небесный капитан и мир будущего,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.9
Звездный разум,Фантастика,Триллер,Киберпанк,Новинки (2020–2025),6.2
Москва 2017,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),4.9
Война миров,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.9
Путешествие во времени,Фантастика,Комедия,Альтернативная реальность,Классика (до 2000 года),8.3
Звездные войны: Эпизод 4 — Новая надежда,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),8.7
На Луне,Фантастика,Драма,Космическая,Новинки (2020–2025),6.9
Мираж,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.4
Твое имя,Фантастика,Мелодрама,Альтернативная реальность,Современное кино (2000–2020),8.4
Дивергент,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.8
2012: Цунами,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.7
Терминатор,Фантастика,Боевик (Экшен),Постапокалипсис,Классика (до 2000 года),7.8
Особь,Фантастика,Ужасы,Космическая,Классика (до 2000 года),6.7
Бегущий по лезвию 2049,Фантастика,Триллер,Киберпанк,Современное кино (2000–2020),7.9
Захватывающее время,Фантастика,Боевик (Экшен),Альтернативная реальность,Новинки (2020–2025),7.4
Бегущий в лабиринте,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.4
Голодные игры: Сойка-пересмешница. Часть II,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.3
Шаровая молния,Фантастика,Детектив,Альтернативная реальность,Новинки (2020–2025),6.4
Черный квадрат,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.3
Индиго,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),5.9
Тихоокеанский рубеж 2,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),5.7
Гадкие лебеди,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),5.9
Планета обезьян: Война,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.8
Земля: Жизнь без людей,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),7.4
Игра Эндера,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),7.2
Секретные материалы: Борьба за будущее,Фантастика,Детектив,Космическая,Классика (до 2000 года),7.1
Теорема Зеро,Фантастика,Драма,Киберпанк,Современное кино (2000–2020),6.8
Тайна третьей планеты,Фантастика,Приключения,Космическая,Классика (до 2000 года),8.4
Голодные игры: Сойка-пересмешница. Часть I,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.4
Апельсиновый сок,Фантастика,Криминал,Альтернативная реальность,Классика (до 2000 года),8.2
Поле битвы: Земля,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),3.6
Назад в будущее 2,Фантастика,Приключения,Альтернативная реальность,Классика (до 2000 года),7.9
Звездный путь: Возмездие,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.9
Парк Юрского периода,Фантастика,Приключения,Альтернативная реальность,Классика (до 2000 года),8.1
Хранители,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.6
Вторжение похитителей тел,Фантастика,Ужасы,Альтернативная реальность,Классика (до 2000 года),7.6
Завещание профессора Доуэля,Фантастика,Детектив,Альтернативная реальность,Классика (до 2000 года),7.1
Сталкер,Фантастика,Драма,Постапокалипсис,Классика (до 2000 года),8.1
Район 37,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.3
День первый,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.1
Охотник на монстров,Фантастика,Боевик (Экшен),Альтернативная реальность,Новинки (2020–2025),4.3
Параграф 78: Фильм второй,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),5.3
Эпидемия,Фантастика,Триллер,Постапокалипсис,Современное кино (2000–2020),7.0
Звездный десант,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.4
Эра выживания,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),5.9
Бегущий в лабиринте: Лекарство от смерти,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.7
РобоКоп,Фантастика,Боевик (Экшен),Киберпанк,Классика (до 2000 года),7.9
Вечные,Фантастика,Боевик (Экшен),Космическая,Новинки (2020–2025),5.1
2:22,Фантастика,Триллер,Альтернативная реальность,Новинки (2020–2025),6.2
Скайлайн 2,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),3.9
Космическая одиссея 2010,Фантастика,Драма,Космическая,Классика (до 2000 года),7.6
Корпорация Ad Libitum,Фантастика,Криминал,Киберпанк,Новинки (2020–2025),6.8
Звездные войны: Пробуждение силы,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),7.7
Стартрек: Возмездие,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.7
Аниматрица,Фантастика,Боевик (Экшен),Киберпанк,Современное кино (2000–2020),7.9
Выстрел в пустоту,Фантастика,Драма,Космическая,Новинки (2020–2025),6.3
Хранитель,Фантастика,Фэнтези,Альтернативная реальность,Новинки (2020–2025),5.4
Равные,Фантастика,Мелодрама,Альтернативная реальность,Современное кино (2000–2020),6.4
Земное ядро,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),5.6
Джонни Мнемоник,Фантастика,Боевик (Экшен),Киберпанк,Классика (до 2000 года),5.9
Чужой 4: Воскрешение,Фантастика,Ужасы,Космическая,Классика (до 2000 года),6.4
Викинги против пришельцев,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.8
Эпидемия. Вонгозеро,Фантастика,Ужасы,Постапокалипсис,Современное кино (2000–2020),7.3
Последний день Земли,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),5.4
Телескоп Хаббл в 3D,Фантастика,Приключения,Космическая,Современное кино (2000–2020),7.4
Другая Земля,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),6.9
Человек с Земли,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),7.8
Воспоминания из будущего,Фантастика,Драма,Альтернативная реальность,Новинки (2020–2025),6.3
Вечно молодой,Фантастика,Мелодрама,Альтернативная реальность,Классика (до 2000 года),7.4
Мой создатель,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),7.1
Вход в никуда,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),5.9
Жизнь взаймы,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.6
Кадры,Фантастика,Боевик (Экшен),Альтернативная реальность,Классика (до 2000 года),7.4
В ловушке времени,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.3
Аватар 2: Путь воды,Фантастика,Приключения,Альтернативная реальность,Новинки (2020–2025),7.7
Преступления будущего,Фантастика,Ужасы,Альтернативная реальность,Новинки (2020–2025),6.6
Назад в будущее 3,Фантастика,Приключения,Альтернативная реальность,Классика (до 2000 года),7.8
После нашей эры,Фантастика,Драма,Альтернативная реальность,Новинки (2020–2025),7.2
Супер 8,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),7.3
Эксперимент «За стеклом»,Фантастика,Драма,Альтернативная реальность,Классика (до 2000 года),8.6
Хранитель времени,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.9
Излом времени,Фантастика,Семейный,Альтернативная реальность,Современное кино (2000–2020),5.9
Обливион,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.1
Терминатор: Темные судьбы,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.6
Планета бурь,Фантастика,Приключения,Космическая,Классика (до 2000 года),6.8
Источник,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),7.8
Инопланетное похищение,Фантастика,Ужасы,Космическая,Современное кино (2000–2020),5.4
Орбита 9,Фантастика,Мелодрама,Космическая,Современное кино (2000–2020),6.1
Большое космическое путешествие,Фантастика,Семейный,Космическая,Классика (до 2000 года),6.9
День независимости,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.8
Матрица времени,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.2
Доктор Кто: Глубокий вдох,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),7.9
Письма мертвого человека,Фантастика,Драма,Постапокалипсис,Классика (до 2000 года),7.5
28 недель спустя,Фантастика,Ужасы,Постапокалипсис,Современное кино (2000–2020),6.9
Лимб,Фантастика,Триллер,Альтернативная реальность,Новинки (2020–2025),6.7
Противостояние,Фантастика,Ужасы,Постапокалипсис,Новинки (2020–2025),6.6
Матрица: Перезагрузка,Фантастика,Боевик (Экшен),Киберпанк,Современное кино (2000–2020),7.4
В плену у космоса,Фантастика,Ужасы,Космическая,Современное кино (2000–2020),6.7
Эффект бабочки,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.4
Человек Омега,Фантастика,Боевик (Экшен),Постапокалипсис,Классика (до 2000 года),7.1
Doom,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),5.7
Вспомнить все,Фантастика,Боевик (Экшен),Космическая,Классика (до 2000 года),7.6
Аватар,Фантастика,Приключения,Космическая,Современное кино (2000–2020),8.0
Воскресение,Фантастика,Драма,Постапокалипсис,Новинки (2020–2025),6.5
Платформа,Фантастика,Ужасы,Постапокалипсис,Современное кино (2000–2020),6.6
И грянул гром,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.9
Частоты,Фантастика,Мелодрама,Альтернативная реальность,Современное кино (2000–2020),6.7
Starперцы,Фантастика,Драма,Космическая,Современное кино (2000–2020),7.3
Хроники хищных городов,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),6.6
Потерянное будущее,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.1
Дитя робота,Фантастика,Криминал,Киберпанк,Современное кино (2000–2020),6.8
Вверх тормашками,Фантастика,Мелодрама,Альтернативная реальность,Современное кино (2000–2020),6.9
Пустошь тьмы и зла,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.4
Под планетой обезьян,Фантастика,Приключения,Постапокалипсис,Классика (до 2000 года),6.7
Затмение,Фантастика,Мелодрама,Постапокалипсис,Новинки (2020–2025),6.7
Геошторм,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),3.7
Конгресс,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),6.9
Halo 4: Идущий к рассвету,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),7.7
Люси,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),7.4
Звездные врата: Ковчег Истины,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),7.6
Затерянные в космосе,Фантастика,Приключения,Космическая,Классика (до 2000 года),6.0
Андроид,Фантастика,Триллер,Космическая,Классика (до 2000 года),5.8
Код апокалипсиса,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.2
Ровер,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),6.7
Metallica: Сквозь невозможное,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.2
Битва за планету Терра,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.9
Вычислитель,Фантастика,Триллер,Киберпанк,Новинки (2020–2025),6.7
Валериан и город тысячи планет,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.5
Последняя война,Фантастика,Военный,Постапокалипсис,Классика (до 2000 года),6.6
Супермозг,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.4
Вавилон н. э.,Фантастика,Комедия,Постапокалипсис,Новинки (2020–2025),5.9
Райский проект,Фантастика,Драма,Альтернативная реальность,Новинки (2020–2025),6.7
Затура: Космическое приключение,Фантастика,Приключения,Космическая,Современное кино (2000–2020),7.4
Тайна красной планеты,Фантастика,Боевик (Экшен),Космическая,Современное кино (2000–2020),6.4
Люби меня,Фантастика,Мелодрама,Постапокалипсис,Новинки (2020–2025),6.9
Пара из будущего,Фантастика,Комедия,Альтернативная реальность,Новинки (2020–2025),6.1
Ева: Искусственный разум,Фантастика,Драма,Альтернативная реальность,Современное кино (2000–2020),6.9
Меняющие реальность,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.4
Голодные игры: И вспыхнет пламя,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),7.8
Самый последний день,Фантастика,Мелодрама,Постапокалипсис,Новинки (2020–2025),6.1
Повторяющие реальность,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),7.2
Апгрейд,Фантастика,Боевик (Экшен),Киберпанк,Современное кино (2000–2020),7.5
Туманность Андромеды,Фантастика,Приключения,Космическая,Классика (до 2000 года),6.8
Стелс,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),5.9
Кин,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.5
Поступь хаоса,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),5.8
Мы из будущего 2,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),6.8
Матрица: Воскрешение,Фантастика,Боевик (Экшен),Киберпанк,Новинки (2020–2025),6.6
Люди в черном: Интернэшнл,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),5.7
Марсианин,Фантастика,Приключения,Космическая,Современное кино (2000–2020),8.0
Голодные игры: Баллада о певчих птицах и змеях,Фантастика,Боевик (Экшен),Постапокалипсис,Новинки (2020–2025),6.4
Дежавю,Фантастика,Боевик (Экшен),Альтернативная реальность,Современное кино (2000–2020),7.3
Пришелец,Фантастика,Ужасы,Космическая,Классика (до 2000 года),8.3
Знаки,Фантастика,Триллер,Космическая,Современное кино (2000–2020),7.4
Трон: Наследие,Фантастика,Боевик (Экшен),Киберпанк,Современное кино (2000–2020),7.4
Незнайка на Луне,Фантастика,Комедия,Космическая,Классика (до 2000 года),7.3
Планета обезьян,Фантастика,Приключения,Постапокалипсис,Классика (до 2000 года),7.9
Дитя человеческое,Фантастика,Драма,Постапокалипсис,Современное кино (2000–2020),8.1
Лига выдающихся джентльменов,Фантастика,Приключения,Альтернативная реальность,Современное кино (2000–2020),6.4
Сигнал,Фантастика,Триллер,Альтернативная реальность,Современное кино (2000–2020),6.1
#выжить,Фантастика,Триллер,Постапокалипсис,Новинки (2020–2025),6.5
Обитель зла 2: Апокалипсис,Фантастика,Боевик (Экшен),Постапокалипсис,Современное кино (2000–2020),5.9
